FinalID,Model,b0,E,tl,th,el,eh,k,AIC
MTD3104,SI,0.00359369095464,0.89755997383,280.01473386,329.799960243,1.07843764869e-05,8.07182571302,8.617e-05,-107.325337949
MTD3105,SI,0.00122118169398,1.43648828214,330.578361711,308.790550134,0.000375607475286,11.0938741658,8.617e-05,-69.4244066255
MTD3106,SI,0.0054282100958,0.697471110376,305.65330654,330.912694471,-0.00015413972567,3.49447483747,8.617e-05,-78.7363229014
MTD3107,SI,0.0046226804414,0.713098249693,305.437981329,329.319319735,-0.000714182639117,3.50646241832,8.617e-05,-149.108255728
MTD3108,SI,0.00328689751834,0.988153584385,306.627198832,324.531527477,-0.000431717782461,4.31955283636,8.617e-05,-122.199807532
MTD3109,SI,0.00169390183094,1.34914493873,321.275857976,309.941860202,-0.000119671703837,8.75717844251,8.617e-05,-126.362823217
MTD3110,SI,0.00372374325785,0.844334557891,303.392800212,330.0803666,0.000331411969158,3.39996289049,8.617e-05,-127.973698457
MTD3111,SI,0.00033373257549,2.12454985392,319.919181205,310.689645513,-0.00015686776175,8.18035157255,8.617e-05,-102.87533363
MTD3112,SI,0.000606679388729,1.9189948914,314.789550787,311.736631079,-0.000424503212176,8.07977307967,8.617e-05,-137.257212771
MTD3113,SI,0.00235899328933,1.08026282215,309.605570393,328.152870343,-0.00122734509996,3.67739691648,8.617e-05,-115.965378888
MTD3114,SI,0.000713175119803,1.72860157207,311.345896575,316.814297705,0.000596547299015,5.71377329178,8.617e-05,-139.469149653
MTD3115,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3117,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3118,SI,0.00134779857339,1.29162728686,311.413322382,322.309630858,-0.000688373021809,4.72310481726,8.617e-05,-82.0526942942
MTD3119,SI,0.00119529531737,1.50519262632,300.407817484,322.76699238,-0.000116765987758,10.2572885523,8.617e-05,-136.8565891
MTD3120,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3121,SI,0.00217591245153,1.17893490069,306.551529545,328.015571209,-0.000137495686115,3.64267867592,8.617e-05,-119.180423654
MTD3122,SI,0.00508020719761,0.66390493817,293.269308874,294.879438031,-0.782385491365,1.38973461722,8.617e-05,-65.3856783961
MTD3125,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3126,SI,0.000943095774703,1.56667505338,316.029444614,318.258625188,-0.00115214558724,5.88838186608,8.617e-05,-95.6737363062
MTD3127,SI,0.000938130498216,1.44539343202,319.274114083,320.285170365,0.000118449745865,5.5067971223,8.617e-05,-72.5341679836
MTD3128,SI,0.000795350492795,1.70507509779,336.312244781,322.930275435,0.000384579219435,6.382394974,8.617e-05,-111.056184437
MTD3129,SI,0.000378155973285,2.07302689168,313.144947658,312.719501729,0.000142509302179,8.23912244745,8.617e-05,-118.981406476
MTD3131,SI,0.00136268015866,1.3475428609,314.73255072,314.855854568,0.000169858566767,6.34347232405,8.617e-05,-117.506219346
MTD3132,SI,0.00106336811035,1.46387979767,320.48597942,320.11218021,-0.000822140747744,5.28981417113,8.617e-05,-139.78675371
MTD3134,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3135,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3136,SI,2.45836777984,0.228381907392,274.092478747,304.746925337,0.00124651835894,152.606150362,8.617e-05,-1.17191564851
MTD3137,SI,0.349486302684,1.00070780399,297.849937566,-83636.7800103,0.757545791166,905.381760071,8.617e-05,9.88875222693
MTD3138,SI,0.417198470611,0.636367788207,243.240283997,304.734012991,-7.30964891478e-05,412.329789921,8.617e-05,-20.2305384279
MTD3139,SI,0.00129506274189,4.5758000124,242.404074569,291.209836988,-3.916119742,4.2714527016,8.617e-05,-18.9254686823
MTD3140,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3141,SI,-227.646306341,-2.66031314622,-20345.5505294,38128.6530505,-3.98583479464,50.1750767916,8.617e-05,84.5750789478
MTD3142,SI,28.5468436206,1.15198313353,710.134343831,233.402906275,-4.38493206582,2.30396274233,8.617e-05,118.059289131
MTD3143,SI,6.80074898693,0.853595726996,96.0371278587,307.364922755,-0.361153282618,1.78155715134,8.617e-05,73.1462845577
MTD3144,SI,0.492055772244,0.602076788495,293.658396145,-312.313833167,0.538293911012,1.56078566956,8.617e-05,8.13879554003
MTD3145,SI,0.0474460054108,0.726771786148,314.837394364,327.482934692,0.649999880826,11.4228442963,8.617e-05,-13.204688154
MTD3146,SI,39.6765976656,0.270118500637,638.302955086,134.661622356,-1.85289885824,0.540235598476,8.617e-05,177.248764036
MTD3147,SI,3.59663959689,0.532840242769,310.567978629,357.911840695,-0.000174557518724,10.4529934739,8.617e-05,54.650466673
MTD3148,SI,56.866771668,0.416314989421,289.424706627,307.059925928,0.245355860436,1.22731767546,8.617e-05,76.0198164364
MTD3149,SI,8.90313625787,0.587226849747,305.008964357,310.080644196,0.000122943815197,0.695462569289,8.617e-05,52.849586837
MTD3150,SI,3.59131790617,0.312830425651,294.988123836,407.155917929,0.328374637944,5.79208240734,8.617e-05,37.6744260921
MTD3151,SI,0.657491004692,0.83116423276,290.693514642,327.665193544,0.649999997065,8.54332241222,8.617e-05,1.91699936979
MTD3152,SI,7.27741194351,-0.225889828132,285.609207004,308.460736851,-1.01019193966,20.5771043167,8.617e-05,11.6090212787
MTD3153,SI,3854.28460443,6.50295729111,1406.16266483,273.98885772,0.649999993877,6.037926665,8.617e-05,-2.82821270726
MTD3154,SI,3.15470418941,-0.220196525705,280.177550819,302.244441917,-1.04097775663,18.0988121571,8.617e-05,-8.21208213089
MTD3155,SI,1.09128373139,0.717207818949,296.996131701,308.827765832,0.571125567777,14.4542322003,8.617e-05,-14.4809317264
MTD3156,SI,17.9851421582,-0.0536790644771,114.667516178,310.564860302,-0.865537741876,2.76395312876,8.617e-05,37.8328947489
MTD3157,SI,29.8707377208,0.0211871084258,281.758228219,317.104897274,-1.08881804175,1.63112080222,8.617e-05,15.2749590801
MTD3158,SI,73.5854974154,0.182772758726,120.424582576,306.51873253,-107.097936861,3.31747361569,8.617e-05,92.0022798318
MTD3159,SI,0.0261516381424,0.302914245818,275.686938786,2776.18904106,-0.000116434345013,22.4728577613,8.617e-05,-24.5019936925
MTD3161,SI,0.0821267508874,0.257767634537,325.046608696,377.428647783,3.38322680093e-05,12.7762586852,8.617e-05,-32.4143339453
MTD3162,SI,0.0566070889565,1.17111648077,352.311443201,71.4564444605,-1.03100465451,25.8274608716,8.617e-05,-14.4108594826
MTD3164,SI,0.449278110656,1.06467361256,259.516530395,333.410879487,0.649999781068,5.54689381329,8.617e-05,-45.6711350214
MTD3165,SI,3.95137301281,3.79756699677,277.7646166,279.280717734,1.29812473974,4.40051021139,8.617e-05,-17.50306724
MTD3167,SI,0.228618734997,0.834740724839,272.959258207,362.471031701,0.649999997719,20.0857020346,8.617e-05,-22.7551109943
MTD3168,SI,0.199079060886,0.36927032086,290.458158801,-160.923405074,0.743475601465,24.4543073127,8.617e-05,-4.66259348948
MTD3169,SI,0.13641124305,0.790186736633,405.024074768,286.872076878,0.543625518928,1.34418446735,8.617e-05,-10.079443741
MTD3170,SI,0.163780347009,0.17639391179,289.895887183,-22.6483998976,0.135705675033,0.620343241339,8.617e-05,-24.1876347488
MTD3171,SI,21.3067867096,4.74207399469,278.34713564,277.181197023,0.437058817932,4.96624280435,8.617e-05,-8.58948159621
MTD3172,SI,2.7425059222,5.28161196825,426.307399815,279.175625694,0.64959035597,5.30744777472,8.617e-05,-21.4424989768
MTD3173,SI,8241610574.66,19.1920449594,1217.10333125,274.338326009,0.649999999986,19.1025268394,8.617e-05,-24.9182535688
MTD3174,SI,0.673420458997,2.17202952005,280.381129333,284.48564771,0.904882949634,3.03883297408,8.617e-05,-9.28117637714
MTD3175,SI,0.161863514028,1.40798066482,285.09377824,2169.49245644,1.98731769816,4928.76880153,8.617e-05,-12.563027588
MTD3176,SI,0.240748224214,0.845561475291,277.453570215,340.000706084,0.649999998677,19.6229827455,8.617e-05,-16.7172439375
MTD3177,SI,147440219.215,15.8615366147,6729.82398604,274.672720772,0.448033496068,16.0096324158,8.617e-05,-5.81167524105
MTD3178,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3179,SI,0.224863593652,0.197871298149,332.107376254,332.83286794,-0.000429747330554,9.4595023221,8.617e-05,-11.5839432762
MTD3180,SI,0.573826030244,1.02141949016,283.130131028,290.525673929,0.690929989959,3.38700101261,8.617e-05,-20.4033303277
MTD3181,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3182,SI,0.254418740428,0.328995416199,290.780015806,-152.210236648,0.482157576668,6.35172277949,8.617e-05,-7.00978603918
MTD3183,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3184,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3185,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3186,SI,18.4276088434,0.648429335662,271.477993093,290.253862426,-3.74704285264,1.09435630671,8.617e-05,-333.352075087
MTD3187,SI,15.0779325329,1.26392877794,281.439566874,-311.692973806,0.981880518048,1.96376104097,8.617e-05,47.5290233323
MTD3188,SI,20.905407461,1.03487126222,281.479239331,-217149.633231,0.821519625753,6537.8703275,8.617e-05,50.5792389037
MTD3189,SI,9.22577189479,0.52293363279,271.720165575,297.71289542,-3.06564785308,1.64525349652,8.617e-05,-272.182003223
MTD3190,SI,10.7318827338,0.831241657492,270.687206781,292.689358093,-2.84090294236,1.46964685268,8.617e-05,-355.024721905
MTD3191,SI,18.8411176737,1.201091859,282.901312624,-11393.9289591,0.946790582332,7667.54845672,8.617e-05,55.8559252545
MTD3192,SI,9.26197678257,1.26508815667,274.383427857,283.31099145,0.572701182992,1.9461001216,8.617e-05,12.664910692
MTD3193,SI,13.1131287376,1.26297983444,282.26818324,-500.691880432,0.925533641126,1.85106731118,8.617e-05,59.4941797288
MTD3194,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3195,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3196,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3198,SI,15.6058470352,0.866455549724,282.398712066,-15362.5663355,0.744578982643,662.236486942,8.617e-05,54.2477558729
MTD3199,SI,14.3748270776,0.477818826478,283.656458523,-36.8683258347,0.455388965959,14.3425870701,8.617e-05,39.2916283184
MTD3201,SI,11.8809506127,0.136086193452,272.435481274,297.161581837,-3.83981690297,2.22709311098,8.617e-05,-345.612611676
MTD3202,SI,9.35946897339,-0.0023071615897,272.848603543,300.173793917,-7.86551480293,20.8921897473,8.617e-05,11.6548094136
MTD3203,SI,14.8714455881,0.483761766029,275.040291676,292.638699406,-1.76455798251,1.22633579686,8.617e-05,-321.302920421
MTD3204,SI,800.280928723,3.02751873094,272.739071639,273.874502066,0.884247995831,3.20138172939,8.617e-05,29.7286215515
MTD3205,SI,8.56703403798,0.204403973234,272.208595588,303.249137269,-4.47827281017,11.187647928,8.617e-05,16.6003071519
MTD3207,SI,10.3523146449,0.0516373597644,272.692008808,303.124285698,-3.13915898178,12.249098678,8.617e-05,11.9512025536
MTD3208,SI,10.2310552663,0.441641224054,271.468139728,289.07702832,-4.18767711663,1.19142997649,8.617e-05,-359.08669454
MTD3209,SI,6.60215281182,0.564720076914,289.810430785,306.691156895,0.437675201815,2.99163251972,8.617e-05,37.8667038273
MTD3210,SI,323.499412928,-0.674410938678,318.834341542,311.745893945,-0.839658900742,2.29956797562,8.617e-05,-34.809037792
MTD3211,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3212,SI,31.6416470763,-0.162504455675,305.448317644,314.868922839,0.649999997422,7.83473647565,8.617e-05,35.8819877807
MTD3213,SI,88.7690656172,-0.327293920274,289.702813231,315.417339808,-1.09409868711,18.1966710409,8.617e-05,36.502080496
MTD3214,SI,75.5996440715,-0.129329399553,288.321899481,315.963163073,-1.07780031469,16.2752803108,8.617e-05,33.1189151926
MTD3215,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3216,SI,0.53948615038,1.09412638569,293.86344201,297.444461342,0.478930973266,2.45382431753,8.617e-05,-14.8711105452
MTD3217,SI,0.90203449584,0.790407238312,357.92441465,289.168898606,0.000664938414901,1.59177327042,8.617e-05,-15.6083598198
MTD3218,SI,4.64960095448,0.313787232137,282.393893674,-975.43800481,0.262062717908,0.524125439203,8.617e-05,13.4417605151
MTD3219,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3220,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3221,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3222,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3223,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3224,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3225,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3226,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3227,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3228,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3229,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3230,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3231,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3232,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3233,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3234,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3235,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3236,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3237,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3238,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3239,SI,1.17076671301,0.642528812855,376.787648844,308.838741351,-0.000991874728371,0.737286380675,8.617e-05,19.5627691305
MTD3240,SI,1215.50696224,-0.64203289772,306.583489273,505.735910017,-1.49102777136,11.6386444095,8.617e-05,135.588590522
MTD3241,SI,0.954739866883,0.321084007865,292.136561824,331.015093671,-0.000270703849698,7.19868730424,8.617e-05,14.1999609025
MTD3242,SI,18.2918707574,0.485101872612,258.367362071,297.572655956,3.26492452984e-05,1.35759831954,8.617e-05,12.6887948796
MTD3243,SI,10.0060454872,0.728198964598,276.7689748,287.669282221,0.302311870275,1.27638888217,8.617e-05,-13.8751075568
MTD3244,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3245,SI,5.24328939163,0.782195349176,281.617410433,293.292196747,0.41031461311,1.85561689219,8.617e-05,2.8474641637
MTD3246,SI,1.46823273985,0.753468574031,312.548882935,309.929526666,3.28877685529e-07,2.0139056848,8.617e-05,-10.0523217323
MTD3247,SI,4.87660236055,0.817107939268,279.807723638,290.436065535,0.328558050601,1.53063423606,8.617e-05,-5.26384097117
MTD3248,SI,798219.081407,13.8348497828,-119.728310065,275.782741733,0.649999999884,13.1757888112,8.617e-05,-9.74510290629
MTD3249,SI,4.1567198366,0.0511496017431,298.890499297,317.510445214,0.180223788914,10.9778264703,8.617e-05,22.4447102133
MTD3250,SI,4.11602643047,0.267781902738,294.030208729,314.644351745,0.204272689276,2.44773399552,8.617e-05,5.03870938866
MTD3251,SI,4.06308761606,0.0499347458599,281.349513871,323.859590551,-1.15762559825,2.86205883204,8.617e-05,-29.637919283
MTD3252,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3253,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3254,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3255,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3256,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3257,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3258,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3259,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3260,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3261,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3262,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3263,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3265,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3266,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3270,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3271,SI,12.1076389111,0.614868517663,299.194030108,312.370371766,0.352376715757,2.66905306981,8.617e-05,28.4748176559
MTD3272,SI,41.9730497616,0.114557763328,289.060683585,313.291176209,-1.66020740111,2.92044157768,8.617e-05,42.085477444
MTD3273,SI,64.4039982131,-0.00211940725031,292.437356696,321.625277165,-1.65310875752,5.08495435002,8.617e-05,55.9797049335
MTD3274,SI,8.36317449563,0.927444637977,97.6134645111,301.279840579,-0.941981576227,1.1921223495,8.617e-05,48.533903716
MTD3275,SI,7569.67223032,-1.36023746842,317.363420525,309.465195193,-1.41072775959,3.17227016659,8.617e-05,-27.9540849235
MTD3276,SI,2.59752666002,0.941384383705,287.386132002,300.752214959,0.604660633125,5.79848292666,8.617e-05,26.9980560607
MTD3277,SI,79.3667419326,0.364066759202,294.36365258,1295.68770539,0.375756436618,19.2493480752,8.617e-05,75.289502058
MTD3278,SI,16.3312100865,0.304658470453,244.59387263,308.563821265,-2.71805000329e-06,6.79886330538,8.617e-05,28.1712419903
MTD3279,SI,38.6001080189,0.369615929329,329.292859814,158.926536396,-0.508688341952,0.739229631874,8.617e-05,91.4272644488
MTD3280,SI,9.37425747738,0.644149809692,95.4708555433,301.559281731,-0.993325007707,1.69483680565,8.617e-05,41.5040542497
MTD3281,SI,22.6577448946,2.18523299267,110.860403403,287.699131921,-134.468302472,2.16654536719,8.617e-05,79.2415583964
MTD3282,SI,0.56436180184,1.19356036809,293.569297278,312.030565934,0.77667604903,15.1387727401,8.617e-05,18.028147367
MTD3283,SI,1.12590651684,0.547315343484,301.676139489,313.5279299,0.00057309456761,0.811731668628,8.617e-05,10.2524227515
MTD3284,SI,0.868728410483,0.573280504404,219.527072166,318.040118833,-0.000201271811001,1.06281892914,8.617e-05,6.4307144472
MTD3285,SI,4.77301840467,0.426037817811,243.512921652,322.171902473,2.25693169327e-05,2.49678384412,8.617e-05,42.6440238323
MTD3286,SI,5.00438340569,0.400477495617,248.449877164,323.251874736,1.39899523901e-05,3.38757409164,8.617e-05,19.6084978535
MTD3287,SI,4.39884746056,0.449009180096,110.763716107,322.975854644,2.5691543261e-05,7.7249688595,8.617e-05,63.3790734349
MTD3288,SI,4.6588303599,0.43530279699,207.652643521,478.496946653,0.000223170689668,2.83767699149,8.617e-05,66.8727653791
MTD3289,SI,4.6820858822,0.52359180839,150.36085719,320.21873847,-0.754959320579,1.9454126722,8.617e-05,92.6771966465
MTD3290,SI,4.5202113735,0.540402179512,160.528180814,319.455691041,-54.822834148,1.93270968648,8.617e-05,105.170825059
MTD3291,SI,23.3029147469,0.589135579592,79.8011783617,294.262830545,0.0025385298775,1.48249749173,8.617e-05,30.567098495
MTD3292,SI,17.5271017868,-0.167881877447,284.641572823,311.88235128,-1.24121270007,2.6779360496,8.617e-05,5.61889584465
MTD3293,SI,8.82722386026,0.649312249789,283.55086173,294.524777622,0.293865877626,1.73406671013,8.617e-05,11.9507086534
MTD3294,SI,10.088897028,0.0520057402562,279.050239647,308.306436274,-1.59662501415,1.92427956493,8.617e-05,20.5219745282
MTD3295,SI,18.0385488393,0.702226914546,280.35021294,291.723038752,0.341275401305,1.54925364962,8.617e-05,11.3743080528
MTD3296,SI,9.87401999347,0.286909990478,275.125114091,305.838549821,-3.52909858808,1.70558076888,8.617e-05,21.1515825515
MTD3297,SI,12.5814986777,0.127067752731,292.833035844,537.037222113,0.23707181783,5.80831854246,8.617e-05,42.622717939
MTD3298,SI,6.51605716211,0.471768389553,147.444431025,299.197046964,-0.472038277268,1.34153383267,8.617e-05,14.7239744168
MTD3299,SI,8.58333813443,0.476173344365,275.744416798,299.406062739,-1.51091040453,1.59496715495,8.617e-05,20.4814795575
MTD3300,SI,7.09056675839,0.248431778794,276.018245188,303.285912883,-3.34230185458,1.58396049238,8.617e-05,13.9696827863
MTD3301,SI,1.06002195591,0.940381911724,314.247197984,297.133409468,-0.000166378268958,0.934027559781,8.617e-05,9.6049497066
MTD3302,SI,2.78625272456,1.07272611116,262.275403734,370.812193182,0.541416427229,23.4042993421,8.617e-05,-4.39755441905
MTD3303,SI,0.751958963696,0.59277209125,302.849518169,336.080410066,1.05566150896e-05,10.3181485504,8.617e-05,-9.88785358154
MTD3304,SI,1.21480540987,1.05868023584,276.713578327,335.566222598,0.64999999706,9.89786635149,8.617e-05,-7.86369086725
MTD3305,SI,2.47474446135,1.16829646517,268.393331542,326.100067599,0.64999999889,5.33917785401,8.617e-05,-15.2085475112
MTD3306,SI,18.5798840252,2.97475497234,334.797017518,274.593595733,0.649999997922,2.45737204071,8.617e-05,-11.2951985008
MTD3307,SI,0.885225992084,0.614035590832,300.204428015,310.791176663,-5.66565939786e-06,13.4003463225,8.617e-05,-3.36830734917
MTD3308,SI,0.915114047701,0.610480912433,302.564937073,318.489145925,-5.45550869044e-05,0.836193370674,8.617e-05,-8.57964447159
MTD3309,SI,0.55216813116,0.565201753586,274.121064549,338.404510777,-2.40567198424,14.2052763707,8.617e-05,-14.1829913812
MTD3310,SI,0.911487703583,1.59075948663,582.157493668,280.829724222,0.649999986496,1.13273301514,8.617e-05,-14.1276949977
MTD3311,SI,1.05822952335,0.577694421647,272.171822193,343.061883898,2.88635259116e-05,7.50967234293,8.617e-05,-1.73206503636
MTD3312,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3313,SI,0.0888944748166,1.16052508605,303.151843109,361.63417239,0.649999271374,17.4584810739,8.617e-05,5.45860008286
MTD3314,SI,0.370681105456,0.700938565556,302.438215682,299.738226423,0.000361308012293,3.04083697921,8.617e-05,-19.3084117943
MTD3315,SI,2.96953532549,0.624922699948,243.594955727,302.080225903,0.326168999736,24.9513829279,8.617e-05,-24.9536687168
MTD3316,SI,0.730732734751,0.621023524368,282.366134661,297.808848393,0.382490581669,2.96389346677,8.617e-05,-7.47381403372
MTD3317,SI,0.990234869298,1.55455866142,282.34828916,287.889604199,0.678995806358,2.44196998245,8.617e-05,-7.04695192088
MTD3318,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3319,SI,3.34915217419,0.188202808792,297.919857396,-270.722772253,0.206280559904,2.44570355822,8.617e-05,10.6058043076
MTD3320,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3321,SI,15.2851824659,-0.452700210225,302.423807813,318.598032418,-0.877704076678,7.04042382227,8.617e-05,-11.531838589
MTD3322,SI,1.44236364352,0.468604831091,299.280542259,314.602755922,0.373438628476,3.74283236142,8.617e-05,7.36200962545
MTD3323,SI,1.19883681858,0.442849106704,299.836727118,317.503413677,0.300261687426,2.83068233613,8.617e-05,-5.74312261807
MTD3324,SI,0.167233189563,1.85972799086,288.444081572,283.166217873,0.649999998947,1.50404898714,8.617e-05,-34.6048566825
MTD3325,SI,0.252218133445,0.385920710227,286.86003125,332.584627376,0.000601641020221,1.13658950077,8.617e-05,-23.258812621
MTD3326,SI,0.44025625722,1.94213985834,749.387555687,278.792344004,-0.0854714965437,1.56062382355,8.617e-05,-29.7016969417
MTD3327,SI,58.9739521715,0.621140169751,103.486010255,299.242426013,-93.1118910064,1.79009207607,8.617e-05,61.3886238987
MTD3328,SI,27.0065426299,0.368747127212,116.125547344,303.544285947,-0.48816676045,2.12290999061,8.617e-05,41.9731847557
MTD3329,SI,175167.721966,9.60517841054,768.318918283,276.192081406,0.600854026325,9.33746506784,8.617e-05,48.4084988743
MTD3330,SI,54066594.9842,14.6311207288,1116.58789692,275.639801282,0.648367690792,14.3749539007,8.617e-05,32.2998749125
MTD3331,SI,0.448173308466,0.531504909053,297.798837437,340.35732796,-1.12331433189e-05,9.79539898584,8.617e-05,-14.0812136863
MTD3332,SI,0.574922952494,0.967823486429,500.569265909,291.739001905,0.64999999951,0.732229437006,8.617e-05,-18.5829574785
MTD3333,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3334,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3335,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3336,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3337,SI,21.9677879199,1.61069868549,283.549995114,283.009313067,0.649997489515,1.3254094572,8.617e-05,57.2636744659
MTD3338,SI,1759.94902394,0.925830252674,313.891467735,251.706459435,-1.85980200118,0.650000002961,8.617e-05,58.7197374141
MTD3339,SI,82.9836568766,0.143326245126,89.820645007,-312.34984238,-0.00103321764497,0.314573600543,8.617e-05,39.1057893294
MTD3340,SI,8.85882181746,0.776962482841,298.703973708,311.366409908,-65.5476838139,87.5850885341,8.617e-05,58.4503551539
MTD3341,SI,40.1326090908,0.253614303748,273.652548582,484.011429499,0.000112462679843,0.650000004082,8.617e-05,49.5594192169
MTD3342,SI,201.921768443,2.62126019239,696.52258325,279.686438437,-0.10234774036,2.84608232481,8.617e-05,32.1026489209
MTD3343,SI,52.9293174816,0.44398336755,287.160996064,348.965152369,-5.57252173961e-06,2.6888510772,8.617e-05,59.0346913844
MTD3344,SI,1.76686034664,0.61801400802,-66.627717212,305.986687129,0.510828078635,1.26694499804,8.617e-05,166.110200365
MTD3345,SI,2.30757236242,0.52220621859,291.15738048,311.127403371,0.34049702112,5.87066359363,8.617e-05,23.8145878762
MTD3346,SI,261.103259493,-0.818269367471,306.916373507,312.860023522,-1.71452776077,18.8751746498,8.617e-05,75.6065374418
MTD3347,SI,0.205465712203,3.77879931024,295.356413801,287.072125444,0.649999999862,3.19918175282,8.617e-05,2.36321014382
MTD3348,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3349,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3350,SI,28.57751683,0.148306368931,123.31241189,319.337939283,-16.3699175829,9.36381218485,8.617e-05,60.5122058081
MTD3351,SI,139.484264475,1.56661739454,408.816141407,281.164417861,0.649823134089,1.57721884488,8.617e-05,15.7354250716
MTD3352,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3353,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
MTD3354,SI,27018648681.4,-3.5245133637,327.517699906,325.617610791,-3.55657428947,36.3084896912,8.617e-05,29.0607634564
MTD3355,SI,11.8721697371,0.248125784239,274.690460264,327.846189114,4.45886352751e-06,12.4319234485,8.617e-05,16.1663290661
MTD3356,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0
